malware,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,136,135,228,232,236,219,228,219,97,140,97,92,232,136,135,236,219,232,236
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,266,153,136,135,97,156,159,174,154,94,153,16,97
1,134,135,91,153,254,153,170,153,136,254,136,254,97,140,97,92,232,136,135,236,219,232,236,177,191,154,177,191,154,219,158,89,97,154,136,254,136,254,136,135,134,135,136,254,136,254,136,254,134,135,184,156,159,174,154,136,254,153,136,254,136,254,136,254,136,254,135,139,154,139,134,135,134,135,91,254,136,254,156,159,174,154,184,156,159,174,154,93,183,156,57,266,138,79,257,193,257,79,153,193
1,95,134,135,262,139,59,138,59,138,59,138,59,138,158,9,59,138,154,94,153,136,135,49,134,135,154,231,235,219,231,237,219,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135,137,134,135
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
1,153,170,153,170,153,170,153,136,135,133,94,174,134,135,153,94,154,177,191,154,177,191,154,94,153,136,135,153,136,135,137,153,170,153,95,136,135,136,135,137,136,135,137,59,9,136,135,137,153,136,135,137,136,135,137,262,57,138,266,153,98,136,135,254,76,56,154,56,154,56,154,56,154,56,154,254,137,76,156,154,42,18,57,138,266,57,138,266,57,138,266,156,257,206,154,90,136,135,209,136
0,153,170,153,81,153,134,135,95,59,138,59,138,156,81,154,232,236,219,232,236,219,93,134,135,232,175,92,231,136,190,231,235,219,177,191,154,177,191,154,177,191,154,232,108,177,191,154,167,153,94,154,177,191,154,177,191,154,136,135,134,59,138,59,138,153,170,153,136,135,133,94,174,134,135,153,94,154,94,153,94,136,135,153,136,135,97,156,159,174,154,136,135,94,154,177,94,219,134,135,49
1,95,136,135,136,135,136,135,134,135,134,135,262,135,183,153,136,135,95,93,158,95,177,178,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,136,135,97,16,134,135,136,135,178,191,154,178,191,154,93,134,135,178,175,136,135,93,153,170,153,136,135,136,135,136,135,95,178,191,154,136,135,92,178,136,135,136,135,93,136,135,136,135,95,134,135,153,262,9,154,283,154,153,94
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,136,95,221,238,219,232,236,162,53,95,236,219,232,236,219,232,236,219,9,162,53,95,162,53,95,162,53,95,162,53,95,162,53,95,6,162,53,95,162,53,95,134,135,232,60,266,138,162,53
1,154,136,135,136,190,231,235,219,177,191,154,177,191,154,177,191,154,232,108,177,191,154,167,154,158,137,177,136,135,154,137,177,136,135,154,137,177,259,153,136,135,154,137,177,175,136,135,154,137,177,187,183,135,183,136,135,183,59,259,162,153,183,153,170,183,135,93,153,170,153,136,135,95,231,235,219,136,135,93,136,135,262,134,153,136,92,84,85,136,135,97,156,159,174,154,134,135,183,135,183
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135
1,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,262,153,94,72,154,177,191,154,177,191,154,177,191,153,191,153,254,134,135,16,60,264,134,135,232,134,135,177,191,154,177,191,154,135,134,135,16,136,209,153,170,153,93,134,135,134,135,136,135,97,156,159,174,154,94,134,135,92,136,25,264,59,154,94,154,232,92,136,135,9,135
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,266,153,136,135,97,156,159,174,154,94,153,16,97
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,136,95,238,219,232,236,219,232,236,219,232,236,219,9,6,134,135,232,60,266,138,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,138,59,138,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,140,134,135,134
1,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,262,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,136,135,136,135,134,135,134,135,134,135,153,9,176,154,262,153,231,235,219,231,235,219,220,237,219,95,136,135,283,153,134,135,25,134,135,134,135,162,293,154,162,95,154,305,296,292,300,162,305
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,219,232,236,219,232,236,219,9,136,95,6,134,135,232,60,266,138,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236
1,162,153,232,236,219,153,176,187,154,232,236,219,232,236,219,134,135,170,153,170,158,170,25,190,153,190,154,177,191,154,177,191,154,136,135,97,156,159,174,154,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,153,98,136,135,28,153,134,135,170,156,79,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,159,174,190,153,190,170,190
1,95,153,170,153,134,135,134,153,262,153,136,135,136,135,95,231,235,219,231,235,219,232,236,219,154,136,135,136,135,136,135,136,135,136,135,136,135,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,180,154,94
1,95,136,135,136,135,136,135,136,135,136,135,262,183,153,136,135,136,135,136,135,97,16,134,135,136,135,232,236,219,232,236,219,93,134,135,232,175,136,135,93,153,170,153,136,135,136,135,136,135,95,231,235,219,136,135,92,231,136,135,136,135,93,136,135,136,135,95,134,135,262,9,154,283,154,94,153,136,135,25,136,135,28,135,31,135,49,94,49,94,103,136,135,136,135,153,49,167,94,160,167
1,95,93,158,95,177,178,136,135,232,135,234,135,227,232,234,135,230,135,219,76,232,135,236,135,236,219,56,232,234,230,219,232,236,219,56,232,234,219,232,234,219,56,232,236,219,232,236,219,134,135,232,236,219,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,95,136,135,156,79,159,174,93,154,205,154,156,79,159,174,93,154,205,154,232,219,232,236,219,56,154,232,236,219
1,162,153,232,236,219,153,176,187,154,232,236,219,232,236,219,134,135,170,153,170,158,170,25,190,153,190,154,177,191,154,177,191,154,136,135,97,156,159,174,154,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,153,98,136,135,28,153,134,135,170,156,79,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,159,174,190,153,190,170,190
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,266,153,136,135,97,156,159,174,154,94,153,16,97
0,93,153,181,98,18,76,56,42,185,42,185,154,240,135,57,158,159,174,154,232,177,191,154,177,191,154,184,57,138,156,159,174,79,205,154,134,135,134,135,57,138,266,183,159,174,158,134,135,89,94,134,135,190,182,135,134,135,134,135,183,134,136,135,97,156,159,174,154,218,183,218,183,176,25,167,158,154,134,135,134,135,218,134,183,134,183,134,135,153,140,134,135,134,135,177,191,248,76,18,76
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,95,153,170,153,134,135,134,153,262,153,92,248,254,76,56,154,56,154,56,154,56,154,56,154,254,248,18,42,176,175,154,175,154,94,103,154,136,135,218,136,137,135,136,135,218,136,135,231,220,219,220,237,235,121,134,135,235,153,170,153,136,235,60,266,138,93,153,156,235,154,153
1,95,136,135,136,135,136,135,136,135,136,135,262,153,170,153,136,135,133,94,174,134,135,153,94,154,177,191,154,177,191,154,94,153,136,135,183,153,136,135,136,135,136,135,97,16,134,135,136,135,232,236,219,232,236,219,93,134,135,232,175,136,135,93,153,170,153,136,135,136,135,136,135,95,231,235,219,136,135,92,231,136,135,136,135,93,136,135,136,135,95,134,135,262,9,154,283,153,25,136,135
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,135
1,94,136,135,154,177,191,154,177,191,154,136,135,97,156,159,174,154,94,153,136,135,94,136,135,94,135,232,236,219,49,154,232,92,136,135,9,135,154,232,236,219,154,94,179,154,179,154,153,232,236,219,232,134,59,136,248,153,248,153,248,135,89,135,89,156,56,154,257,135,89,193,257,193,257,193,257,193,257,193,257,193,153,257,193,153,193,257,193,153,257,193,170,135,89,257,193,257,193,257,193
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,134,135,232,236,219,134,135,136,135,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,138,59,138,154,153,94,153,136,135,136,135,136,135,153,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,266,153,136,135,97,156,159,174,154,94,153,16,97
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,219,136,232,95,236,219,232,236,219,9,6,134,135,232,60,266,138,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236
1,95,136,135,136,135,136,135,134,135,134,135,262,135,183,153,136,135,95,93,158,95,177,178,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,136,135,97,16,134,135,136,135,178,191,154,178,191,154,93,134,135,178,175,136,135,93,153,170,153,136,135,136,135,136,135,95,178,191,154,136,135,92,178,136,135,136,135,93,136,135,136,135,95,134,135,153,262,9,154,283,154,153,94
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,134,135,134,135,153,170,134,135,134,135,162,153,170,183,153,136,153,170,153,26,215
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,97,140,97,92,232,136
1,95,136,135,136,135,136,135,136,135,81,136,135,134,135,262,283,183,153,136,135,158,95,178,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,136,135,97,16,134,135,136,135,178,191,154,178,191,154,93,134,135,178,175,136,135,136,135,136,135,136,135,95,178,191,154,136,135,92,178,136,135,136,135,93,136,135,136,135,95,134,135,81,153,262,9,154,283,153,154,94,153,136,135
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,219,232,236,219,232,236,136,95,236,219,9,162,53,95,6,162,53,95,134,135,162,53,95,135,232,162,53,95,60,266,138,162,53,95,162,53,95,162,53,95,6,153,136,135,232
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59
1,134,135,153,139,177,191,154,177,191,154,139,154,139,134,135,134,135,254,136,254,156,159,174,154,184,156,159,174,154,93,183,156,57,266,138,79,257,193,257,79,153,193,153,193,153,170,153,170,257,134,135,76,18,257,156,153,193,257,79,153,193,153,193,170,257,253,257,206,170,154,136,135,136,135,97,156,159,174,154,153,170,153,136,135,133,94,174,134,135,153,94,154,94,153,136,135,136,135,20,154
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,138,59,138,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141
1,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,134,135,99,134,135,140,25,59,138,59,138,153,134,59,138,59,138,136,135,133,94,174,134,135,153,94,154,94,153,136,135,49,94,59,138,94,49,154,232,92,136,135,9,135,154,232,236,219,154,94,179,154,179,154,153,232,236,219,136,135,97,156,159,174,154,232,134,59,49,94,134,135,94
1,95,136,135,136,135,81,135,134,135,134,135,262,93,183,153,136,135,136,135,136,135,97,16,134,135,136,135,232,236,219,232,236,219,93,134,135,232,175,136,135,93,153,170,153,136,135,136,135,136,135,95,231,235,219,136,135,92,231,136,135,136,135,93,136,135,136,135,95,134,135,81,262,9,154,283,153,154,94,153,136,135,25,136,135,49,94,49,94,136,135,49,94,49,154,232,92,136,135,9,135
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,219,232,236,219,232,236,219,136,95,9,162,53,95,162,53,95,6,162,53,95,162,53,95,134,135,232,60,266,138,162,53,95,162,53,95,6,153,136,135,162,53,95,232,234,227
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,136,95,236,219,232,236,219,232,236,219,9,6,134,135,232,60,266,138,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232
1,95,136,135,136,135,136,135,136,135,136,135,136,135,134,135,262,9,136,135,177,191,154,177,191,154,177,191,154,177,191,154,135,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,76,153,170,153,136,135,136,135,136,135,136,135,136,135,136,135,92,231,136,135,136,135,136
1,95,136,135,136,135,134,135,134,135,262,183,153,136,135,95,93,158,95,177,178,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,136,135,97,16,134,135,136,135,178,191,154,178,191,154,93,134,135,178,175,136,135,93,153,136,135,136,135,136,135,95,178,191,154,136,135,92,178,136,135,136,135,93,136,135,136,135,95,134,135,153,262,9,154,283,154,94,153,136,135,25,136,135
1,95,134,135,262,175,153,170,153,136,135,133,94,174,134,135,153,94,183,135,183,136,135,97,136,135,136,190,231,235,219,177,191,154,177,191,154,177,191,154,232,108,177,191,154,167,154,158,137,177,183,162,153,183,153,170,183,135,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135
1,153,254,139,209,136,135,153,170,153,93,153,183,134,135,134,135,94,250,136,135,59,138,59,138,134,135,94,59,138,59,138,154,177,191,76,191,76,191,76,191,76,94,231,263,153,183,153,183,153,231,153,159,174,153,98,136,135,28,135,156,81,79,257,253,257,107,159,174,154,187,153,94,153,94,153,136,135,59,138,49,94,49,94,49,94,254,136,254,135,49,94,136,135,231,134,135,154,177,154,177
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92,232
1,95,158,95,178,188,178,136,135,232,135,234,135,227,232,234,135,230,135,219,76,232,135,236,219,176,185,154,232,234,219,232,234,230,219,232,236,219,176,232,234,219,232,236,219,176,232,236,219,232,236,219,232,236,219,95,190,183,92,134,136,92,134,177,191,154,134,135,154,188,178,191,154,95,136,135,95,136,135,156,79,159,174,93,154,205,154,156,79,159,174,93,154,205,154,232,219,232,236,219,176
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,266,153,136,135,97,156,159,174,154,94,153,16,97
